age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
49,admin.,single,professional.course,no,no,no,cellular,nov,thu,300,8,999,0,success,3.1,95.494,-44.4,6.0600000000000005,4891.0
47,admin.,married,basic.9y,no,no,no,cellular,nov,tue,653,6,999,0,success,1.9,94.7,-50.0,5.353,4895.8
63,admin.,divorced,high.school,unknown,yes,no,cellular,nov,mon,282,5,999,0,nonexistent,1.9,94.7,-50.0,5.391,4895.8
59,admin.,married,professional.course,no,yes,no,cellular,nov,tue,730,5,999,0,success,3.4,94.944,-44.1,6.163,4928.1
48,admin.,single,basic.9y,no,no,no,cellular,nov,fri,874,5,999,0,success,0.19999999999999996,94.575,-55.1,2.605,4799.1
47,admin.,married,university.degree,no,yes,no,cellular,nov,fri,2579,5,999,0,nonexistent,3.4,94.944,-44.1,6.164000000000001,4928.1
54,admin.,married,basic.9y,no,no,yes,telephone,nov,tue,318,5,999,0,success,3.4,95.965,-49.8,6.1610000000000005,4928.1
66,admin.,married,basic.4y,no,yes,no,telephone,may,wed,908,6,999,0,success,3.1,95.494,-44.4,6.059,4891.0
50,admin.,married,professional.course,no,yes,no,telephone,nov,fri,779,5,999,0,success,-0.8999999999999999,94.463,-48.8,2.468,4776.2
61,admin.,married,professional.course,no,no,no,cellular,jun,thu,2723,5,999,0,nonexistent,3.4,95.965,-49.8,6.066,4928.1
70,admin.,married,unknown,no,yes,no,cellular,nov,thu,1065,5,999,0,success,0.19999999999999996,94.575,-55.1,2.565,4799.1
54,admin.,married,university.degree,no,yes,no,cellular,nov,tue,336,7,999,0,success,0.8999999999999999,95.699,-45.5,2.081,4663.6
42,admin.,single,high.school,no,no,no,cellular,apr,thu,631,5,999,1,success,0.19999999999999996,94.575,-55.1,2.61,4799.1
50,technician,single,professional.course,no,yes,no,cellular,nov,wed,325,5,999,0,success,3.4,94.944,-44.1,6.165,4928.1
63,admin.,married,basic.4y,unknown,yes,no,cellular,nov,thu,271,5,999,0,success,3.4,94.944,-44.1,6.168,4928.1
69,admin.,married,university.degree,no,yes,no,cellular,nov,mon,1294,6,999,0,success,3.4,94.944,-44.1,6.17,4928.1
62,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,fri,439,5,999,0,success,0.19999999999999996,94.393,-54.2,2.513,4799.1
61,admin.,married,professional.course,no,no,no,cellular,aug,mon,469,9,999,0,success,3.4,94.944,-44.1,6.165,4928.1
53,admin.,unknown,university.degree,no,no,no,cellular,nov,mon,1051,5,999,0,success,0.19999999999999996,94.575,-55.1,2.605,4799.1
76,management,married,university.degree,no,yes,no,cellular,nov,fri,1004,5,999,0,success,-1.4,93.879,-37.8,1.9409999999999998,4717.5
54,admin.,single,basic.9y,unknown,yes,no,cellular,nov,wed,482,5,999,0,success,0.19999999999999996,94.393,-54.2,2.534,4799.1
56,admin.,married,basic.9y,no,yes,yes,cellular,nov,thu,255,5,999,0,success,3.1,95.494,-44.4,6.0600000000000005,4891.0
52,admin.,married,university.degree,no,no,no,cellular,nov,tue,273,16,999,0,success,3.4,94.944,-44.1,6.165,4928.1
60,admin.,divorced,high.school,no,no,no,cellular,nov,wed,302,9,999,0,success,3.4,95.965,-49.8,6.159,4928.1
53,admin.,single,university.degree,unknown,yes,no,cellular,may,thu,183,5,999,0,success,3.1,95.494,-44.4,6.055000000000001,4891.0
52,admin.,married,high.school,unknown,no,no,cellular,nov,wed,322,5,999,0,success,3.1,95.494,-44.4,6.058,4891.0
49,admin.,divorced,high.school,no,no,no,cellular,nov,fri,401,5,999,0,success,0.19999999999999996,94.869,-42.8,1.8359999999999999,4708.7
68,admin.,married,high.school,unknown,yes,no,cellular,jun,mon,559,5,999,0,success,3.4,95.965,-49.8,6.16,4928.1
50,admin.,married,high.school,no,yes,no,cellular,nov,fri,338,5,999,0,success,0.19999999999999996,94.393,-54.2,2.4589999999999996,4799.1
72,management,married,university.degree,no,no,no,cellular,nov,tue,917,6,999,0,success,3.4,95.418,-50.7,6.1610000000000005,4928.1
89,admin.,married,professional.course,no,yes,no,cellular,nov,thu,487,7,999,1,success,-0.8999999999999999,93.701,-39.4,2.073,4776.2
52,admin.,single,basic.9y,no,no,no,cellular,nov,mon,421,6,999,0,success,3.4,95.418,-50.7,6.16,4928.1
54,admin.,single,unknown,no,no,no,cellular,nov,fri,251,8,999,0,success,1.9,94.7,-50.0,5.221,4895.8
52,admin.,married,high.school,no,yes,no,cellular,nov,wed,1198,6,999,0,success,3.4,94.944,-44.1,6.164000000000001,4928.1
47,admin.,married,high.school,no,yes,yes,cellular,nov,thu,161,26,999,0,success,3.4,95.418,-50.7,6.168,4928.1
71,admin.,married,basic.4y,no,no,no,cellular,nov,wed,795,6,999,0,success,3.4,95.965,-49.8,6.162,4928.1
65,admin.,married,high.school,no,no,no,cellular,nov,wed,595,6,999,0,success,3.1,95.494,-44.4,6.057,4891.0
74,admin.,married,university.degree,no,yes,no,cellular,nov,fri,251,9,999,0,success,3.4,94.944,-44.1,6.164000000000001,4928.1
56,admin.,married,university.degree,unknown,yes,no,cellular,nov,fri,638,7,999,2,failure,0.19999999999999996,94.393,-54.2,2.513,4799.1
49,admin.,married,university.degree,no,no,yes,cellular,may,wed,692,9,6,1,success,0.19999999999999996,94.393,-54.2,2.481,4799.1
55,admin.,married,university.degree,unknown,yes,no,cellular,nov,mon,554,6,999,0,nonexistent,0.19999999999999996,94.575,-55.1,2.605,4799.1
38,admin.,single,high.school,no,yes,no,cellular,nov,thu,358,5,999,0,nonexistent,0.19999999999999996,94.575,-55.1,2.565,4799.1
49,admin.,married,university.degree,unknown,unknown,unknown,cellular,nov,wed,428,6,999,0,nonexistent,3.4,95.418,-50.7,6.163,4928.1
70,admin.,divorced,university.degree,no,no,no,cellular,nov,thu,588,5,999,0,success,0.19999999999999996,94.575,-55.1,2.565,4799.1
42,blue-collar,single,high.school,no,yes,no,cellular,nov,mon,401,5,999,0,success,3.4,95.418,-50.7,6.16,4928.1
49,admin.,married,basic.9y,no,no,no,cellular,nov,fri,739,8,999,0,success,3.1,95.494,-44.4,6.059,4891.0
48,admin.,married,high.school,no,no,no,cellular,nov,mon,277,6,999,2,success,0.19999999999999996,94.575,-55.1,2.605,4799.1
53,admin.,single,basic.6y,no,yes,no,telephone,may,fri,716,10,999,0,success,3.1,95.494,-44.4,6.057,4891.0
61,admin.,married,professional.course,no,no,no,cellular,nov,thu,329,6,999,0,nonexistent,3.1,95.494,-44.4,6.055000000000001,4891.0
40,admin.,single,university.degree,no,yes,no,telephone,nov,wed,134,8,999,0,success,3.1,95.494,-44.4,6.057,4891.0
49,admin.,single,high.school,no,no,no,cellular,nov,tue,484,6,999,0,success,1.9,94.7,-50.0,5.353,4895.8
67,admin.,married,university.degree,unknown,no,no,cellular,nov,mon,435,5,999,0,success,3.1,95.494,-44.4,6.057,4891.0
48,admin.,married,basic.9y,no,yes,yes,cellular,nov,mon,484,7,999,0,success,3.4,95.418,-50.7,6.16,4928.1
45,services,married,high.school,unknown,no,yes,cellular,nov,thu,440,8,999,0,success,1.9,94.7,-50.0,5.276,4895.8
86,admin.,married,professional.course,no,yes,yes,telephone,nov,tue,809,5,999,0,success,-1.4,94.149,-38.1,1.92,4717.5
51,admin.,single,university.degree,no,no,no,cellular,aug,wed,494,6,999,0,success,3.4,94.944,-44.1,6.164000000000001,4928.1
51,admin.,married,basic.9y,no,unknown,unknown,cellular,nov,tue,174,7,999,0,success,3.4,95.965,-49.8,6.1610000000000005,4928.1
55,admin.,single,high.school,no,yes,no,cellular,nov,tue,719,5,999,0,success,0.19999999999999996,94.393,-54.2,2.466,4799.1
71,admin.,married,professional.course,unknown,unknown,unknown,cellular,nov,tue,199,5,999,1,success,1.9,94.7,-50.0,5.353,4895.8
74,admin.,married,unknown,no,yes,yes,cellular,nov,fri,331,6,999,0,success,3.4,94.944,-44.1,6.163,4928.1
67,admin.,married,basic.6y,unknown,no,no,cellular,nov,thu,1016,5,12,1,success,0.19999999999999996,94.393,-54.2,2.466,4799.1
51,admin.,married,high.school,no,yes,no,cellular,nov,tue,320,5,999,0,success,3.1,95.494,-44.4,6.057,4891.0
47,admin.,single,university.degree,no,yes,no,cellular,nov,mon,775,7,999,0,success,0.19999999999999996,94.343,-58.0,2.7199999999999998,4799.1
40,blue-collar,single,basic.4y,no,no,yes,cellular,nov,fri,491,9,999,0,nonexistent,0.19999999999999996,94.393,-54.2,2.45,4799.1
56,admin.,married,professional.course,no,yes,no,cellular,nov,fri,500,6,999,0,success,3.4,95.418,-50.7,6.163,4928.1
52,admin.,married,university.degree,no,yes,no,cellular,nov,mon,529,6,999,0,success,-0.8999999999999999,93.969,-41.6,2.248,4776.2
51,admin.,married,university.degree,no,yes,no,cellular,nov,mon,3243,6,999,0,success,1.9,94.7,-50.0,5.391,4895.8
66,admin.,married,high.school,no,no,no,cellular,nov,tue,440,8,999,0,success,3.4,94.944,-44.1,6.168,4928.1
48,admin.,married,basic.9y,unknown,no,no,cellular,nov,thu,1229,6,999,0,success,0.19999999999999996,94.393,-54.2,2.466,4799.1
42,technician,married,professional.course,no,no,no,cellular,nov,thu,745,6,999,1,failure,0.19999999999999996,94.393,-54.2,2.527,4799.1
73,retired,married,high.school,no,no,no,cellular,nov,tue,768,9,999,0,success,-0.8999999999999999,93.701,-39.4,2.038,4776.2
68,admin.,married,professional.course,no,yes,no,telephone,may,tue,624,5,999,0,success,3.1,95.494,-44.4,6.056,4891.0
49,blue-collar,married,basic.9y,no,yes,no,cellular,jul,wed,997,9,999,0,success,3.4,95.418,-50.7,6.163,4928.1
56,admin.,married,basic.4y,no,yes,no,cellular,nov,mon,565,6,999,0,nonexistent,3.1,95.494,-44.4,6.057,4891.0
61,admin.,married,basic.4y,no,no,no,cellular,nov,thu,277,5,999,0,nonexistent,0.19999999999999996,94.393,-54.2,2.466,4799.1
56,admin.,married,basic.6y,no,no,yes,cellular,jun,tue,608,6,999,0,success,3.4,95.965,-49.8,6.1610000000000005,4928.1
63,admin.,married,basic.4y,unknown,yes,no,cellular,aug,thu,552,5,999,0,success,3.4,94.944,-44.1,6.164000000000001,4928.1
56,admin.,married,basic.4y,no,no,no,cellular,nov,thu,689,5,999,1,success,0.19999999999999996,94.575,-55.1,2.61,4799.1
48,admin.,married,high.school,no,no,no,cellular,nov,tue,498,5,999,0,success,3.4,94.944,-44.1,6.163,4928.1
43,admin.,single,professional.course,no,yes,no,cellular,nov,mon,239,5,999,0,success,0.19999999999999996,94.393,-54.2,2.444,4799.1
47,blue-collar,married,basic.9y,no,no,no,cellular,nov,wed,410,6,999,0,success,1.9,94.7,-50.0,5.32,4895.8
60,blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,230,7,999,0,success,3.4,94.944,-44.1,6.167,4928.1
38,blue-collar,single,high.school,no,no,no,cellular,jul,wed,572,5,999,0,success,3.4,95.418,-50.7,6.157,4928.1
45,admin.,single,basic.4y,no,yes,yes,cellular,nov,tue,246,6,999,0,success,0.19999999999999996,94.343,-58.0,2.887,4799.1
56,entrepreneur,single,high.school,no,no,no,cellular,jul,thu,248,5,999,0,success,3.4,95.418,-50.7,6.162,4928.1
48,admin.,married,basic.6y,no,no,no,cellular,nov,thu,1002,5,999,0,success,0.19999999999999996,94.393,-54.2,2.527,4799.1
52,admin.,married,basic.6y,no,yes,no,cellular,nov,thu,885,5,999,1,failure,0.19999999999999996,94.393,-54.2,2.527,4799.1
47,admin.,married,basic.9y,no,yes,no,cellular,nov,tue,1918,7,999,0,success,3.1,95.494,-44.4,6.056,4891.0
56,admin.,married,basic.9y,unknown,yes,no,cellular,nov,thu,269,5,999,0,success,3.4,95.965,-49.8,6.1610000000000005,4928.1
46,admin.,single,high.school,no,no,no,cellular,nov,fri,280,5,999,0,nonexistent,1.9,94.7,-50.0,5.221,4895.8
61,admin.,married,basic.6y,no,no,no,cellular,nov,thu,341,7,999,0,success,1.9,94.7,-50.0,5.276,4895.8
54,admin.,single,university.degree,no,no,no,cellular,nov,fri,289,5,999,0,success,3.1,95.494,-44.4,6.055000000000001,4891.0
56,admin.,married,high.school,no,yes,no,cellular,may,fri,550,5,999,0,success,0.19999999999999996,94.393,-54.2,2.45,4799.1
74,admin.,married,professional.course,unknown,no,no,cellular,nov,thu,491,6,999,0,success,3.1,95.494,-44.4,6.055000000000001,4891.0
60,admin.,married,high.school,no,yes,yes,cellular,nov,thu,374,7,999,0,nonexistent,0.19999999999999996,94.393,-54.2,2.4699999999999998,4799.1
64,admin.,married,high.school,unknown,no,no,cellular,nov,fri,152,8,999,0,nonexistent,3.4,95.965,-49.8,6.159,4928.1
56,blue-collar,divorced,basic.6y,no,no,no,telephone,nov,fri,561,5,999,0,success,3.1,95.494,-44.4,6.057,4891.0
52,admin.,single,unknown,unknown,no,no,cellular,nov,fri,716,7,999,0,success,3.1,95.494,-44.4,6.057,4891.0
63,admin.,married,high.school,no,no,no,cellular,nov,tue,838,5,999,0,nonexistent,-0.8999999999999999,94.463,-48.8,2.452,4776.2
47,admin.,single,basic.9y,no,yes,no,cellular,nov,fri,140,12,999,0,success,0.19999999999999996,94.393,-54.2,2.45,4799.1
71,admin.,married,basic.9y,no,no,no,cellular,nov,thu,332,5,999,0,success,0.19999999999999996,94.393,-54.2,2.527,4799.1
56,admin.,married,high.school,no,yes,no,cellular,jun,tue,424,5,999,0,nonexistent,-0.8999999999999999,94.463,-48.8,2.4619999999999997,4776.2
62,admin.,married,basic.9y,unknown,yes,no,cellular,nov,fri,241,5,999,0,success,3.4,95.418,-50.7,6.157,4928.1
60,admin.,married,university.degree,no,yes,yes,cellular,nov,fri,160,5,999,0,success,1.9,94.7,-50.0,5.221,4895.8
53,admin.,married,professional.course,no,yes,no,cellular,nov,thu,448,5,999,0,success,0.19999999999999996,94.343,-58.0,2.957,4799.1
56,blue-collar,married,basic.9y,unknown,no,yes,cellular,apr,fri,572,5,999,1,success,0.19999999999999996,94.575,-55.1,2.605,4799.1
42,admin.,married,professional.course,no,no,no,cellular,nov,thu,1171,5,999,0,success,0.19999999999999996,94.393,-54.2,2.466,4799.1
48,admin.,married,high.school,unknown,no,no,telephone,nov,wed,755,5,999,0,success,3.1,95.494,-44.4,6.058,4891.0
47,admin.,single,university.degree,no,no,no,cellular,nov,thu,993,5,999,1,success,1.9,94.7,-50.0,5.276,4895.8
47,admin.,single,university.degree,no,no,no,cellular,nov,tue,264,7,999,0,success,3.4,94.944,-44.1,6.163,4928.1
64,admin.,single,university.degree,no,no,no,telephone,may,mon,134,5,999,0,success,0.19999999999999996,95.376,-48.0,1.9009999999999998,4708.7
48,admin.,married,university.degree,no,no,no,cellular,nov,fri,152,5,999,0,success,1.9,95.298,-48.4,5.96,4895.8
50,admin.,married,high.school,no,no,no,cellular,nov,tue,444,6,999,0,success,0.19999999999999996,94.393,-54.2,2.4909999999999997,4799.1
46,admin.,single,university.degree,no,yes,no,cellular,jul,mon,282,6,999,0,success,3.4,95.418,-50.7,6.162,4928.1
61,admin.,married,basic.6y,no,yes,no,cellular,aug,fri,685,5,999,0,success,3.4,94.944,-44.1,6.164000000000001,4928.1
69,admin.,married,basic.4y,unknown,no,no,telephone,nov,mon,304,5,999,0,success,3.1,95.494,-44.4,6.057,4891.0
48,admin.,married,professional.course,no,yes,no,cellular,nov,mon,597,7,3,4,success,0.30000000000000004,95.527,-46.3,2.096,4691.6
40,admin.,married,university.degree,no,yes,no,cellular,nov,thu,228,9,999,0,success,3.4,95.418,-50.7,6.168,4928.1
56,entrepreneur,single,high.school,no,no,no,cellular,nov,thu,241,5,999,0,success,3.4,95.418,-50.7,6.162,4928.1
54,admin.,married,basic.9y,no,yes,no,cellular,may,fri,390,6,999,0,nonexistent,3.1,95.494,-44.4,6.055000000000001,4891.0
43,admin.,single,university.degree,unknown,no,no,cellular,may,fri,754,5,999,0,nonexistent,3.1,95.494,-44.4,6.055000000000001,4891.0
48,admin.,single,university.degree,no,no,no,cellular,nov,tue,1094,7,999,0,success,-0.8999999999999999,94.463,-48.8,2.4619999999999997,4776.2
50,admin.,divorced,basic.9y,no,yes,no,cellular,nov,fri,910,8,999,0,success,0.19999999999999996,94.393,-54.2,2.45,4799.1
44,technician,married,university.degree,no,no,no,telephone,nov,thu,552,5,999,0,success,3.4,95.418,-50.7,6.168,4928.1
43,admin.,single,university.degree,no,no,yes,cellular,nov,thu,1285,8,999,0,success,0.19999999999999996,94.393,-54.2,2.466,4799.1
57,admin.,single,university.degree,no,yes,yes,cellular,jul,wed,340,5,999,0,nonexistent,-0.8999999999999999,93.969,-41.6,2.229,4776.2
44,admin.,married,university.degree,no,no,no,cellular,nov,thu,320,9,999,0,success,-0.8999999999999999,93.701,-39.4,2.073,4776.2
62,admin.,single,unknown,no,yes,no,cellular,nov,wed,484,5,999,0,success,3.4,95.418,-50.7,6.163,4928.1
55,admin.,married,university.degree,no,no,no,cellular,nov,thu,1587,5,999,0,success,0.19999999999999996,94.575,-55.1,2.565,4799.1
57,admin.,married,basic.9y,unknown,yes,no,cellular,nov,tue,687,10,999,0,success,0.19999999999999996,94.393,-54.2,2.4909999999999997,4799.1
50,admin.,married,high.school,no,yes,no,cellular,nov,tue,361,6,999,0,success,3.1,95.494,-44.4,6.057,4891.0
48,admin.,married,basic.6y,no,yes,yes,cellular,nov,thu,430,6,999,1,success,0.19999999999999996,94.393,-54.2,2.466,4799.1
60,admin.,married,professional.course,no,yes,no,cellular,nov,fri,370,5,999,0,nonexistent,3.4,94.944,-44.1,6.163,4928.1
44,admin.,single,high.school,no,yes,no,cellular,nov,tue,433,5,999,0,success,3.1,95.494,-44.4,6.057,4891.0
58,admin.,married,university.degree,no,no,no,cellular,nov,mon,206,6,999,1,failure,0.19999999999999996,94.575,-55.1,2.605,4799.1
69,technician,married,university.degree,no,yes,no,cellular,nov,thu,574,6,999,0,success,3.4,94.944,-44.1,6.164000000000001,4928.1
75,admin.,married,professional.course,no,yes,no,cellular,nov,thu,777,5,3,1,success,-1.4,93.879,-37.8,2.009,4717.5
52,admin.,married,basic.9y,no,yes,no,cellular,may,tue,163,11,999,0,nonexistent,0.19999999999999996,94.393,-54.2,2.544,4799.1
48,admin.,married,professional.course,no,yes,yes,cellular,nov,fri,1020,5,999,0,success,0.19999999999999996,94.393,-54.2,2.513,4799.1
45,admin.,single,high.school,no,yes,no,cellular,apr,wed,565,6,999,0,success,0.19999999999999996,94.575,-55.1,2.698,4799.1
60,services,married,basic.6y,no,unknown,unknown,cellular,nov,wed,431,14,999,0,nonexistent,3.4,95.965,-49.8,6.064,4928.1
51,admin.,married,high.school,no,no,no,cellular,nov,tue,579,7,999,0,success,1.9,94.7,-50.0,5.353,4895.8
47,admin.,single,university.degree,no,no,no,cellular,nov,mon,1047,7,999,0,nonexistent,3.4,94.944,-44.1,6.163,4928.1
45,admin.,married,university.degree,no,yes,no,cellular,nov,thu,372,6,999,0,success,3.4,95.418,-50.7,6.163,4928.1
57,admin.,married,university.degree,unknown,no,no,cellular,nov,mon,266,8,999,1,success,1.9,94.7,-50.0,5.391,4895.8
45,admin.,married,high.school,no,yes,yes,cellular,nov,mon,268,13,999,0,success,0.19999999999999996,94.393,-54.2,2.4989999999999997,4799.1
74,admin.,married,unknown,no,unknown,unknown,cellular,nov,wed,439,5,999,0,success,-0.8999999999999999,93.701,-39.4,2.084,4776.2
52,admin.,married,university.degree,no,yes,no,cellular,nov,fri,757,6,999,0,success,0.19999999999999996,94.393,-54.2,2.45,4799.1
54,admin.,married,high.school,no,yes,no,cellular,nov,fri,854,7,999,0,nonexistent,1.9,94.7,-50.0,5.221,4895.8
73,admin.,married,university.degree,no,no,yes,cellular,nov,mon,352,8,999,0,success,3.4,95.965,-49.8,6.065,4928.1
49,admin.,married,university.degree,no,yes,no,cellular,apr,fri,869,5,999,0,success,0.19999999999999996,94.575,-55.1,2.605,4799.1
47,admin.,married,high.school,no,yes,no,cellular,nov,mon,1360,5,999,0,nonexistent,0.19999999999999996,94.393,-54.2,2.4989999999999997,4799.1
53,admin.,married,high.school,no,yes,no,telephone,nov,thu,464,6,999,0,success,3.1,95.494,-44.4,6.055000000000001,4891.0
54,admin.,single,university.degree,unknown,no,no,telephone,jun,mon,1304,6,999,0,success,3.4,95.965,-49.8,6.065,4928.1
63,admin.,married,high.school,unknown,yes,no,cellular,nov,wed,278,7,999,0,success,3.1,95.494,-44.4,6.057,4891.0
47,admin.,single,university.degree,no,no,no,cellular,nov,fri,273,6,999,1,success,1.9,94.7,-50.0,5.221,4895.8
66,admin.,married,university.degree,no,no,no,cellular,jun,thu,651,7,999,0,success,3.4,95.965,-49.8,6.066,4928.1
54,admin.,married,basic.9y,no,yes,no,cellular,nov,wed,1272,5,999,1,success,1.9,94.7,-50.0,5.32,4895.8
59,admin.,single,professional.course,no,yes,no,cellular,nov,mon,235,5,999,0,success,0.19999999999999996,94.393,-54.2,2.464,4799.1
51,admin.,married,professional.course,no,no,no,cellular,nov,mon,572,6,999,0,success,1.9,94.7,-50.0,5.391,4895.8
60,admin.,married,high.school,no,no,yes,cellular,nov,thu,316,6,999,1,failure,0.19999999999999996,94.575,-55.1,2.635,4799.1
51,admin.,married,university.degree,no,no,no,cellular,jul,thu,1130,8,999,0,success,3.4,95.418,-50.7,6.162,4928.1
50,blue-collar,single,basic.4y,unknown,no,no,cellular,nov,wed,430,6,999,0,success,3.4,95.965,-49.8,6.162,4928.1
46,admin.,single,basic.4y,no,yes,no,cellular,nov,thu,377,5,999,0,success,3.4,95.418,-50.7,6.163,4928.1
50,admin.,married,high.school,no,no,no,cellular,nov,tue,451,5,999,0,nonexistent,3.1,95.494,-44.4,6.056,4891.0
53,admin.,single,university.degree,no,no,no,cellular,nov,mon,327,6,999,0,nonexistent,3.4,94.944,-44.1,6.163,4928.1
52,admin.,married,professional.course,no,no,no,cellular,nov,mon,246,5,999,0,nonexistent,3.4,94.944,-44.1,6.17,4928.1
51,admin.,married,university.degree,unknown,yes,no,cellular,nov,thu,289,5,999,0,success,3.4,94.944,-44.1,6.168,4928.1
64,admin.,divorced,high.school,no,yes,no,cellular,nov,fri,548,8,999,0,success,3.4,95.418,-50.7,6.162,4928.1
